popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,title
40,249.36,2.18e-4,0.598,0.795,3.5099999999999e-4,5,0.0924,-4.391,minor,0.0296,128.013,4,0.17800000000000002,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit
74,299.613,0.0796,0.541,0.8029999999999999,1.7100000000000002e-5,1,0.17600000000000002,-3.284,major,0.0738,142.135,4,0.221,All Of The Lights
55,198.144,0.00103,0.466,0.954,2.94e-6,7,0.111,-5.077,major,0.33299999999999996,198.049,4,0.325,All or Nothing
66,241.373,0.077,0.502,0.513,0,0,0.494,-6.473,major,0.0251,108.371,4,0.318,All Out of Love
52,334,0.00966,0.7859999999999999,0.481,0,2,0.0954,-11.236,major,0.114,119.854,4,0.785,All Right Now
66,223.546,0.121,0.721,0.737,0,5,0.165,-2.734,minor,0.0324,97.996,4,0.931,All Rise
41,200.373,0.0395,0.731,0.867,0,11,0.0861,-5.881,major,0.032,104.019,4,0.7759999999999999,All Star
11,211.533,0.00443999999999999,0.8009999999999999,0.6409999999999999,3.54e-5,8,0.105,-9.097,minor,0.0565,93.773,4,0.8290000000000001,All That She Wants
68,211.213,0.00526,0.7070000000000001,0.628,8.209999999999999e-5,11,0.104,-9.684,major,0.0877,187.548,4,0.87,All That She Wants
40,204.251,0.0527,0.679,0.76,0,10,0.102,-4.192,minor,0.325,141.928,4,0.16,All the Juice
69,269.893,0.626,0.466,0.496,6.22e-6,1,0.117,-6.606,major,0.0302,74.747,4,0.35200000000000004,All The Pretty Girls
49,198.383,0.299,0.652,0.8029999999999999,0.002,1,0.0739,-6.36,major,0.0383,118.038,4,0.601,All The Same
39,230.332,0.899,0.301,0.27699999999999997,7.16e-4,0,0.134,-15.922,major,0.0317,169.985,4,0.127,All the Things
68,284.83,0.097,0.564,0.7170000000000001,0,10,0.493,-6.403,minor,0.397,117.489,5,0.423,All The Way Up (Remix)
65,211.066,0.208,0.429,0.6679999999999999,0,4,0.5379999999999999,-7.539,minor,0.044,77.737,4,0.398,All the Young Dudes
41,212.373,0.0136,0.732,0.5429999999999999,0,1,0.0819,-6.018,major,0.124,146.047,4,0.5720000000000001,All Thee Above (feat. Kevin Gates)
63,168,0.0176,0.684,0.917,3.71e-6,3,0.19,-1.801,major,0.0805,126.021,4,0.7909999999999999,All They Wanna Be
74,193.597,0.168,0.621,0.524,0,5,0.0925,-7.056,major,0.0248,97.456,3,0.434,All This Love
34,152,0.31,0.74,0.557,0,1,0.118,-7.367999999999999,major,0.429,129.895,4,0.836,All Three Eyes
72,169.612,0.23,0.6509999999999999,0.782,0,1,0.139,-4.622,major,0.0303,94.94,4,0.619,All To Myself
54,209.255,0.319,0.643,0.8220000000000001,8.36e-6,4,0.384,-4.962,major,0.0541,104.054,4,0.18,Almost Forgot
53,200.457,0.0198,0.471,0.7909999999999999,0,5,0.232,-3.373,minor,0.238,188.36,4,0.507,Almost Like Praying (feat. Artists for Puerto Rico)
55,218.4,0.195,0.6,0.726,8.22e-5,10,0.115,-5.9879999999999995,minor,0.166,100.075,4,0.395,Aloha
73,218.733,0.638,0.418,0.452,2.6e-4,1,0.0959,-13.099,major,0.0356,175.088,4,0.168,Alone
55,268.28,0.758,0.546,0.429,0.403,0,0.0976,-10.636,major,0.0321,141.091,4,0.294,Alone
57,283.813,0.0115,0.703,0.68,0.74,10,0.0889,-6.629,major,0.0369,115.994,4,0.157,Alone - Alex Arcoleo Remix
31,197.786,0.151,0.527,0.8029999999999999,0.902,7,0.18899999999999997,-7.475,major,0.0291,113.915,4,0.8370000000000001,Alone but Not Alone
70,245.861,0.00251,0.482,0.946,0,4,0.0466,-3.2310000000000003,minor,0.0853,135.071,4,0.287,Alone In A Room
16,178.432,0.0544,0.889,0.418,9.84e-4,0,0.154,-9.437,major,0.0589,110.998,4,0.5720000000000001,Alright
41,216.253,0.00293,0.7020000000000001,0.946,0.235,4,0.224,-5.9479999999999995,major,0.085,159.99200000000002,4,0.28600000000000003,Alright - Jesse Slayter Remix
53,348.318,0.00114,0.805,0.644,0.845,1,0.0609,-8.248,major,0.0493,100.001,4,0.173,Altair
52,163.88,0.0148,0.439,0.971,1.34e-5,11,0.255,-5.855,minor,0.177,118.369,4,0.24,Alternative Ulster
49,247.842,0.0483,0.542,0.466,0,4,0.0964,-6.546,major,0.0342,122.967,4,0.16699999999999998,Always
49,219.051,2.89e-4,0.606,0.758,0.11,5,0.14300000000000002,-5.721,minor,0.027,116.043,4,0.435,Always
27,184.04,0.8420000000000001,0.7759999999999999,0.198,0,9,0.35,-11.406,major,0.0318,117.755,3,0.5670000000000001,Always Late (With Your Kisses)
27,245.64,0.441,0.659,0.591,8.6099999999999e-4,1,0.0862,-6.712999999999999,major,0.0313,121.14,4,0.7070000000000001,Always Like This
29,207.333,0.21600000000000005,0.6759999999999999,0.6759999999999999,0.00141,5,0.107,-4.563,minor,0.0391,90.039,4,0.8240000000000001,Amárrame
75,207.333,0.247,0.563,0.674,0.00226,5,0.107,-4.553999999999999,minor,0.048,179.977,4,0.784,Amárrame
61,207.519,0.183,0.428,0.7240000000000001,1.36e-4,11,0.251,-7.263999999999999,minor,0.0434,146.917,4,0.184,Amadeus
70,217.845,0.488,0.675,0.493,0,1,0.073,-5.197,minor,0.0792,129.97899999999998,4,0.8170000000000001,Amar Amei
34,278.386,0.00286,0.787,0.902,3.25e-4,2,0.0792,-6.562,major,0.271,87.21799999999999,4,0.77,Ambitionz Az A Ridah
38,231.933,0.931,0.535,0.166,0.9,0,0.103,-15.357,major,0.0353,112.758,3,0.0417,American Beauty
72,214.733,0.4479999999999999,0.55,0.8240000000000001,1.27e-4,2,0.366,-5.9879999999999995,major,0.0334,114.512,4,0.777,American Girl
63,174.32,2.53e-5,0.381,0.984,6.91e-5,1,0.27,-2.42,major,0.0638,186.081,4,0.81,American Idiot
78,176.346,2.64e-5,0.38,0.988,7.859999999999999e-5,1,0.368,-2.042,major,0.0639,186.113,4,0.769,American Idiot
65,307.493,0.146,0.55,0.726,0.00607999999999999,2,0.428,-8.51,major,0.0516,92.697,4,0.37,American Woman - Remastered
25,258,0.106,0.645,0.698,0,11,0.256,-5.455,minor,0.0228,103.481,4,0.7659999999999999,Amigo
61,248.226,0.235,0.8270000000000001,0.951,0.267,4,0.172,-13.509,major,0.0535,129.995,4,0.865,Amor De Papel
58,248.274,0.758,0.434,0.6579999999999999,0.00371,5,0.344,-6.391,major,0.0523,104.185,4,0.596,Amor de Siempre - Mariachi Version
57,145.411,0.642,0.6629999999999999,0.531,0.00412,9,0.0962,-8.452,major,0.0452,140.657,4,0.531,Amor Malo
43,252.893,0.162,0.752,0.807,0,11,0.0864,-4.906000000000001,minor,0.0516,107.958,4,0.858,Amor Platónico
61,164.12,0.455,0.5479999999999999,0.688,0,7,0.07200000000000001,-6.053,major,0.0372,179.842,4,0.813,Amor Prohibido
34,286.306,0.17800000000000002,0.61,0.504,0.00179,7,0.359,-9.995,major,0.0405,141.505,4,0.945,Amor Traicionero
62,301.573,0.5489999999999999,0.679,0.62,0.0189,0,0.0774,-10.943,major,0.0469,179.505,4,0.619,Amores Como el Nuestro
65,272.24,0.00403,0.511,0.934,3.54e-5,3,0.242,-4.561,major,0.242,168.06099999999998,4,0.6679999999999999,Amsterdam
55,97.433,0.4320000000000001,0.746,0.371,0.423,9,0.0954,-8.226,minor,0.332,174.25599999999997,4,0.488,Analog
22,276.206,0.217,0.821,0.633,0.00126,10,0.139,-6.226,minor,0.0551,127.989,4,0.556,Anany
64,163.96,0.987,0.322,0.0231,0.924,10,0.108,-24.111,minor,0.0411,69.031,4,0.0844,And Along Came the Rain
41,211.95,0.00552999999999999,0.759,0.6729999999999999,0.0243,0,0.322,-8.282,major,0.0686,140.05100000000002,4,0.696,And Dat
63,166.43,0.818,0.508,0.682,3.59e-6,10,0.0889,-5.4670000000000005,major,0.0359,115.8,3,0.836,Andamos En El Ruedo
51,210.92,0.928,0.594,0.2,0,6,0.6729999999999999,-10.472,minor,0.0622,92.821,4,0.415,Angel of Small Death and the Codeine Scene - Live From Spotify London
73,170.68,0.959,0.472,0.265,4.99e-4,6,0.1,-10.059,minor,0.0356,111.558,4,0.204,Angels
60,227.08,0.36,0.7809999999999999,0.754,0,0,0.0867,-3.61,minor,0.0894,120.521,4,0.519,Angels
31,202.475,0.502,0.696,0.721,7.21e-6,7,0.18600000000000003,-6.38,major,0.0527,106.896,4,0.922,Anhelo
53,212.933,1.6e-5,0.414,0.987,1.65e-6,10,0.361,-1.6909999999999998,minor,0.0922,157.924,4,0.255,Animal
46,257.25,0.962,0.57,0.168,0.922,2,0.12,-19.159,minor,0.0311,159.98,4,0.0551,Animals - Sleep Version
47,198.48,0.00345,0.66,0.882,0.8690000000000001,1,0.0319,-4.324,major,0.0401,139.99,4,0.345,Animals - Victor Niglio & Martin Garrix Festival Trap Mix
0,263.6,0.5660000000000001,0.708,0.825,1.4499999999999998e-5,10,0.539,-8.181000000000001,major,0.104,81.524,4,0.958,Anoche Soñe
63,192.145,0.937,0.617,0.0457,0.6409999999999999,0,0.0991,-26.401,major,0.0344,99.48,4,0.0967,"Another Brick in the Wall, Pt. 1"
64,172.38,0.00271999999999999,0.584,0.959,0,9,0.5529999999999999,-1.785,minor,0.0942,125.987,4,0.0729,Another Chance (Don Diablo Edit)
2,170.211,0.0033799999999999898,0.599,0.925,0.00622999999999999,11,0.132,-4.513,major,0.035,107.942,4,0.502,Another Dimension
49,180.093,0.179,0.325,0.688,1.04e-4,4,0.13699999999999998,-12.473,major,0.117,156.349,4,0.37799999999999995,Another Girl Another Planet
40,415.306,0.00729,0.84,0.588,3.41e-5,0,0.0979,-10.652,major,0.0587,111.988,4,0.88,Another Man
80,214.653,0.112,0.933,0.528,0.312,5,0.163,-6.472,minor,0.161,109.967,4,0.754,Another One Bites The Dust - Remastered 2011
37,216.573,0.0235,0.6709999999999999,0.799,0.00404,6,0.35200000000000004,-5.346,minor,0.0519,127.965,4,0.312,Another Place - Radio Edit
62,192.306,0.00807,0.59,0.647,4.3e-5,6,0.0921,-5.06,minor,0.033,127.979,4,0.39,Another You
53,231.688,0.00669,0.648,0.892,6.64e-5,1,0.882,-4.463,major,0.184,94.084,4,0.8640000000000001,Ante Up (Robbin Hoodz Theory)
29,158.483,0.00155,0.667,0.858,0.897,7,0.197,-4.504,minor,0.0347,121.999,4,0.248,Anthem
24,199.493,0.994,0.45,0.0153,0.919,2,0.063,-25.257,major,0.0552,81.327,4,0.226,Anthem
57,165,3.42e-4,0.551,0.922,1.82e-5,7,0.121,-3.884,major,0.109,128.05,4,0.33,Anthem
51,271.186,0.0187,0.637,0.856,1.99e-5,2,0.0157,-4.34,major,0.034,113.32,4,0.846,Ants Marching
70,201.693,0.00251,0.529,0.932,0.00109,7,0.136,-7.501,major,0.0488,138.158,4,0.5710000000000001,Any Way You Want It
47,116.28,0.322,0.603,0.792,0,7,0.118,-4.779,major,0.138,142.97299999999998,4,0.8170000000000001,"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack"
82,215.064,0.0364,0.628,0.797,0,11,0.104,-3.953,minor,0.0596,106.93,4,0.321,Anywhere
46,193.846,0.271,0.841,0.841,2.6e-5,9,0.108,-4.288,major,0.0633,104.01,4,0.823,Anywhere Contigo
40,304.32,0.6579999999999999,0.613,0.523,1.4e-4,0,0.0753,-10.559,major,0.0368,89.287,4,0.7879999999999999,Aparentemente
51,286.221,0.698,0.562,0.309,0.139,10,0.8059999999999999,-13.313,major,0.0757,130.565,4,0.248,Aphelion
34,184.826,0.0252,0.657,0.588,0,8,0.087,-6.005,major,0.0272,118.022,4,0.105,Apologize
47,222.733,0.952,0.243,0.0842,0.618,9,0.112,-29.673,minor,0.0605,71.248,4,0.152,Apparent Lushness
20,326.826,0.287,0.556,0.597,7.54e-5,5,0.113,-13.701,major,0.145,109.174,4,0.606,Aprende a Querer
8,208.244,0.235,0.688,0.802,1.09e-5,8,0.241,-8.157,major,0.0336,96.891,4,0.7020000000000001,Aprendimos
64,201.648,0.995,0.475,0.0297,0.962,4,0.104,-23.805,major,0.0699,76.815,4,0.179,April
63,233.325,0.36,0.747,0.619,0,7,0.132,-4.706,major,0.036,92.124,4,0.652,Aquel Lugar
50,196.56,0.00955999999999999,0.27,0.83,0.434,7,0.142,-4.592,major,0.0741,117.314,4,0.205,"Archie, Marry Me"
0,206.626,0.0376,0.738,0.7240000000000001,0.0804,2,0.251,-6.4670000000000005,major,0.0441,119.986,4,0.807,Arde Santiago
24,202.126,0.00432,0.7609999999999999,0.476,0.34700000000000003,4,0.125,-6.9239999999999995,minor,0.113,75.993,4,0.35600000000000004,Are We Faded - Machinedrum Juke-Out Remix
76,213.8,0.00148,0.613,0.953,5.82e-4,2,0.152,-3.435,major,0.0855,105.046,4,0.537,Are You Gonna Be My Girl
72,261.705,1.08e-4,0.528,0.976,0,2,0.24,-2.188,major,0.0803,100.082,4,0.511,Are You Ready
60,210.5,0.266,0.8059999999999999,0.74,0.00237,2,0.13699999999999998,-4.695,major,0.0313,116.507,4,0.7390000000000001,Are You Ready For Love - '79 Version Radio Edit
39,282.744,0.00588,0.773,0.873,0.0186,5,0.0395,-4.121,minor,0.145,128.02,4,0.534,Are You with Me - Dimaro Remix
49,187.053,1.01e-4,0.564,0.778,0.00682,9,0.0661,-6.763,major,0.0369,120.012,4,0.616,Argonauts
70,203.56,0.932,0.41,0.141,0.0898,2,0.118,-18.564,major,0.0337,149.888,4,0.24,Arms
23,1799.346,0.468,0.737,0.8490000000000001,0.00187,0,0.0862,-5.587000000000001,minor,0.0688,98.162,4,0.6859999999999999,Army Arrangement
54,213.913,0.0728,0.67,0.7509999999999999,0,1,0.368,-6.066,major,0.433,91.961,4,0.5329999999999999,Arouse
30,218.346,0.631,0.493,0.405,0,2,0.08800000000000001,-13.57,minor,0.0433,111.076,4,0.8859999999999999,Arrecotin Arrecotan
46,184.388,0.00722,0.79,0.913,0,9,0.129,-5.678,minor,0.0876,134.018,4,0.912,Arregaçada / U Can't Touch This
52,251.351,0.454,0.737,0.614,0,8,0.285,-11.871,major,0.0542,110.929,4,0.895,Arrepentida
21,189.834,0.723,0.841,0.617,0,0,0.102,-5.69,minor,0.22,89.963,4,0.63,ARTIST. Lutto - 왔다갔다 46분
46,219.706,0.669,0.452,0.763,0.6779999999999999,9,0.192,-5.769,major,0.0305,150.017,3,0.451,As U Wave
23,181.186,0.5820000000000001,0.45,0.723,0.861,5,0.193,-8.285,major,0.0357,147.291,4,0.893,Asia Minor
62,210.706,0.00273,0.449,0.971,0,10,0.141,-3.66,major,0.0476,144.031,4,0.414,Asking For It
48,192.661,0.472,0.4,0.43,1.23e-5,7,0.606,-7.193,major,0.02899999999999999,149.218,4,0.7290000000000001,Asshole - Demo
59,249.32,0.275,0.665,0.799,2.99e-6,4,0.0756,-3.244,minor,0.115,206.007,4,0.8059999999999999,Assurance
64,202.694,0.256,0.721,0.583,0.00533,5,0.11,-7.631,minor,0.111,106.078,4,0.331,Astronaut - Something About Your Love
46,303.519,0.264,0.7170000000000001,0.8220000000000001,0,1,0.0648,-6.813,major,0.24,123.957,4,0.591,"Astronaut P*ssy (feat. Skeme, ScHoolboy Q)"
0,169.92,0.0402,0.732,0.586,2.66e-6,1,0.121,-7.867999999999999,major,0.232,76.48,4,0.73,Astronauts
5,306.44,0.104,0.649,0.897,0.197,11,0.121,-4.809,major,0.0318,105.002,4,0.34600000000000003,At Home
72,217.293,0.536,0.636,0.433,0,10,0.123,-8.346,major,0.0614,75.02,3,0.234,At My Weakest
18,149.933,0.7390000000000001,0.454,0.838,2.3e-5,8,0.29,-6.971,major,0.0544,192.361,4,0.903,At The Hop
65,187.32,0.015,0.7170000000000001,0.496,0,5,0.139,-6.263,minor,0.045,140.01,4,0.301,ATA
41,267.818,0.648,0.862,0.672,0,0,0.149,-6.322,major,0.0332,107.087,4,0.7959999999999999,Atento Al Lobo
52,264.362,0.0249,0.6459999999999999,0.7709999999999999,0,9,0.488,-5.756,major,0.32,139.89600000000002,4,0.161,Athlete
48,427.2,1.03e-4,0.7609999999999999,0.721,0.0761,2,0.103,-5.529,major,0.0392,135.181,4,0.39,Atlas
77,216.726,0.115,0.7190000000000001,0.49700000000000005,0,8,0.0898,-7.661,major,0.6809999999999999,81.65100000000001,4,0.345,ATM
56,227.253,0.0507,0.63,0.736,0.00244,10,0.109,-7.302,minor,0.0384,137.94799999999998,4,0.919,Atomic Man
61,171.52,0.0661,0.5329999999999999,0.61,0,7,0.225,-7.037000000000001,major,0.108,204.308,4,0.7340000000000001,Attention
77,126.4,0.097,0.8,0.8009999999999999,0,11,0.0908,-4.543,major,0.227,123.018,4,0.53,Aulos Reloaded
20,184.266,0.0997,0.905,0.894,0,9,0.0432,-3.762,minor,0.128,138.026,4,0.91,Automatic (feat. DC)
51,225.611,0.0155,0.586,0.603,4.1899999999999995e-5,4,0.138,-8.865,minor,0.0402,156.993,4,0.556,Autopilot
48,217.906,0.482,0.428,0.515,0,1,0.0972,-9.265,minor,0.0656,130.124,4,0.344,Autumn
11,191.213,0.7809999999999999,0.364,0.532,0,7,0.0971,-11.946,minor,0.0312,78.444,4,0.49700000000000005,Autumn Leaves
61,318.373,0.141,0.628,0.455,0.693,7,0.135,-12.436,major,0.0427,102.09,4,0.858,Autumn Sweater
65,262.013,2.97e-5,0.426,0.934,0.0089,7,0.113,-4.063,minor,0.0685,160.077,4,0.285,Avalanche
34,161.739,0.314,0.7070000000000001,0.581,2.3199999999999e-4,10,0.208,-8.294,minor,0.0669,161.02700000000002,4,0.476,Avant-Garde
15,233.142,2.2799999999999e-4,0.685,0.59,0.96,0,0.0862,-7.101,minor,0.0481,140.076,4,0.513,Avirex & Akademiks
41,264.907,0.318,0.7440000000000001,0.6859999999999999,0,8,0.0754,-6.246,major,0.217,80.984,4,0.341,awomen amen
43,302.96,0.135,0.931,0.662,6.85e-4,8,0.0699,-2.863,major,0.0386,130.034,4,0.963,Ay hombre
48,250.426,0.518,0.541,0.369,0,11,0.177,-12.561,major,0.03,167.476,4,0.664,Ayer Y Hoy
28,216.293,0.929,0.619,0.389,1.66e-5,7,0.116,-8.266,minor,0.0272,88.859,3,0.394,Az Tou Tanha Shodam
60,199.245,0.5589999999999999,0.794,0.368,0.6940000000000001,8,0.0864,-12.725,major,0.0523,140.063,4,0.775,B Cool (feat. Melanie Faye)
62,304.226,0.0555,0.746,0.978,4.02e-5,9,0.026,-5.324,major,0.0978,153.89700000000002,4,0.652,B.O.B.
52,236,4.05e-4,0.546,0.8290000000000001,0.7040000000000001,7,0.14400000000000002,-9.006,major,0.0694,125.943,4,0.578,Baíle de Favela
78,208.474,0.115,0.725,0.94,0.00431,5,0.0864,-2.32,minor,0.0435,127.051,4,0.905,BAAM
0,833.493,0.8170000000000001,0.501,0.6679999999999999,0.629,11,0.0966,-11.736,minor,0.0615,104.809,4,0.919,Babarabatiri
42,208.32,0.369,0.478,0.812,0,11,0.278,-5.709,minor,0.423,89.041,4,0.768,Baby
63,287.426,0.435,0.622,0.253,0.471,2,0.0941,-14.36,major,0.0331,92.584,4,0.336,Baby
3,177.763,0.0965,0.679,0.422,0.0369,8,0.059,-10.088,major,0.032,90.022,4,0.491,Baby - Radio Edit
57,210.826,0.154,0.642,0.6409999999999999,1.23e-6,2,0.0475,-12.444,major,0.049,120.316,4,0.85,Baby Hold On
4,152.613,0.215,0.462,0.595,0,2,0.184,-9.363,major,0.0347,113.719,4,0.64,Baby I'm Yours
36,152.4,0.696,0.474,0.42,0.0922,0,0.249,-9.147,minor,0.0286,80.486,4,0.476,Baby It's You
48,236.466,0.165,0.573,0.946,2.8e-4,5,0.13,-6.178,major,0.0369,79.96600000000001,4,0.964,Baby Likes To Rock It
16,157.373,0.35,0.579,0.637,0,0,0.0905,-6.2010000000000005,major,0.0289,135.28,4,0.7190000000000001,Baby Love
18,199.84,0.057,0.479,0.915,3.67e-4,0,0.284,-2.9419999999999997,major,0.0755,152.016,4,0.375,Baby Outlaw
73,249.52,0.0528,0.6509999999999999,0.747,0,1,0.207,-7.269,minor,0.0699,147.518,4,0.7759999999999999,"Baby, I Love Your Way"
63,209.881,0.413,0.835,0.747,0,8,0.226,-5.252999999999999,minor,0.122,101.022,4,0.672,Bacc To The Basics
3,171.019,0.00198,0.7170000000000001,0.952,0.7509999999999999,2,0.0617,-0.921,major,0.0453,160.006,4,0.163,Back
81,196.214,0.0181,0.684,0.816,0,10,0.0222,-5.211,minor,0.0322,121.993,4,0.7020000000000001,Back & Forth
0,202.56,6.81e-6,0.452,0.996,1.99e-6,9,0.22,-2.342,major,0.114,152.01,4,0.168,Back for More
62,213.586,0.00642,0.5710000000000001,0.967,5.7999999999999995e-6,9,0.227,-3.717,major,0.0716,161.96200000000002,4,0.7120000000000001,Back From the Dead
68,200.902,0.225,0.6659999999999999,0.7859999999999999,2.18e-4,10,0.0988,-8.573,major,0.0896,178.03799999999998,4,0.459,Back In Brazil
52,181.533,0.0087,0.828,0.639,4.1e-6,1,0.0656,-5.4110000000000005,major,0.163,156.055,4,0.4270000000000001,Back On
67,169.482,0.16,0.733,0.737,0,11,0.379,-6.362,minor,0.26,149.048,4,0.293,BACK ON MY SH*T
50,170.637,0.00893,0.7909999999999999,0.447,0,8,0.116,-3.975,minor,0.5,173.929,4,0.38,Back To Back
51,90.653,0.794,0.5429999999999999,0.556,0,6,0.168,-5.379,minor,0.14,100.998,4,0.736,"Back To Basics - From ""Pitch Perfect 2"" Soundtrack"
44,264.92,0.0179,0.471,0.878,0,8,0.102,-0.79,major,0.36,190.213,4,0.5760000000000001,Back To The Crib
55,304.28,1.68e-4,0.69,0.38,5.33e-4,9,0.136,-12.845,major,0.0609,201.697,4,0.305,Back To The Hotel
83,210.24,0.0984,0.6,0.6829999999999999,1.26e-6,6,0.11,-6.271,major,0.0493,102.036,4,0.494,Back To You
79,190.427,0.207,0.6829999999999999,0.53,0,5,0.394,-4.918,minor,0.142,75.016,4,0.645,Back to You (feat. Bebe Rexha & Digital Farm Animals)
65,183.28,0.239,0.777,0.579,0,7,0.105,-5.515,major,0.184,110.007,4,0.413,Back Together
11,193.64,0.0135,0.594,0.6729999999999999,0.00792,7,0.388,-7.217,major,0.2,159.88,4,0.45,Back Up Kid
17,164.905,0.0987,0.621,0.6,0,10,0.111,-7.055,minor,0.542,139.872,4,0.517,Backbone
54,170.474,1.06e-4,0.388,0.983,1.33e-6,1,0.157,-4.073,major,0.168,159.922,4,0.345,Backbreaker
78,190.466,0.0886,0.7959999999999999,0.68,0,10,0.268,-4.853,minor,0.353,164.93200000000002,4,0.565,Backin' It Up (feat. Cardi B)
54,390.146,0.201,0.225,0.889,0.7340000000000001,7,0.379,-4.371,major,0.0337,96.02,4,0.599,Backstreets
72,197.253,0.0283,0.6559999999999999,0.615,0,5,0.234,-6.252000000000001,major,0.053900000000000003,139.91,4,0.366,Bad Bitch (feat. Ty Dolla $ign)
28,167.933,0.7659999999999999,0.7170000000000001,0.604,0.0101,5,0.0828,-8.984,major,0.0562,141.627,4,0.889,Bad Breath
72,183.809,0.0679,0.901,0.529,0,8,0.536,-7.94,major,0.413,144.941,4,0.34299999999999997,Bad Company
47,233.919,0.27,0.583,0.667,3.64e-5,3,0.16699999999999998,-7.351,major,0.02899999999999999,140.028,4,0.53,Bad Day
52,205.226,0.0275,0.705,0.612,0,1,0.0892,-5.881,major,0.0599,95.021,4,0.26,Bad News
38,277.546,0.217,0.6659999999999999,0.721,0,9,0.0982,-5.848,minor,0.0407,120.081,4,0.4920000000000001,Bad Romance
2,204.786,0.449,0.56,0.593,2.68e-6,8,0.124,-5.415,minor,0.0418,168.037,4,0.693,Bad Self Portraits
60,199.379,0.00417,0.768,0.589,2.67e-5,8,0.136,-8.991,minor,0.0403,97.979,4,0.757,Bad Vibrations
41,196.066,0.0929,0.737,0.903,4.1899999999999995e-5,2,0.127,-3.96,minor,0.0467,119.997,4,0.733,Baddest - Blinkie Remix
43,211.546,0.318,0.736,0.457,0,3,0.129,-6.459,minor,0.183,96.964,4,0.45,BAE
46,163.261,0.166,0.863,0.677,0,1,0.115,-8.377,minor,0.0512,124.97,4,0.87,Bag
27,93.487,0.436,0.768,0.936,0.754,7,0.7170000000000001,-8.158,major,0.653,148.502,4,0.5720000000000001,Bag
48,247.293,0.0379,0.536,0.56,0,8,0.114,-5.667999999999999,major,0.26,139.91,4,0.27899999999999997,"Bag Of Money (feat. Rick Ross, Meek Mill & T-Pain)"
29,309.306,0.14300000000000002,0.74,0.515,0,9,0.047,-12.797,minor,0.127,155.305,3,0.89,Bahar
67,187.08,0.214,0.7829999999999999,0.8240000000000001,0,0,0.102,-4.973,major,0.123,93.998,4,0.726,Baila Morena - Original Reggaeton Mix
71,243.413,0.0426,0.723,0.777,3.68e-6,7,0.0451,-3.503,major,0.108,91.017,4,0.961,Bailando - Spanish Version
47,229.982,0.00702,0.7290000000000001,0.5720000000000001,0.116,9,0.18,-7.363,minor,0.0339,126.981,4,0.852,Bailar y Llorar
24,187,0.774,0.687,0.512,0.0328,8,0.22,-10.49,major,0.0492,123.494,4,0.961,Baile Mi Mambo
19,230.011,0.0671,0.6779999999999999,0.5539999999999999,0,5,0.147,-8.032,minor,0.0291,104.946,4,0.51,Bailemos
60,213.479,0.0177,0.644,0.619,0,8,0.097,-6.38,major,0.284,176.243,4,0.745,Bajito
49,127.608,0.153,0.546,0.556,0,0,0.105,-9.691,major,0.441,207.523,5,0.353,Ball Out (feat. ALLBLACK)
49,130.826,0.583,0.6779999999999999,0.407,0,3,0.121,-11.037,minor,0.055,97.957,4,0.6409999999999999,Ballad of a Teenage Queen
32,183.4,0.33399999999999996,0.6,0.843,0,2,0.34600000000000003,-7.489,major,0.0462,115.081,4,0.866,Ballad Of Forty Dollars
42,193.708,0.102,0.688,0.738,0,0,0.327,-6.609,major,0.315,161.94,4,0.716,Ballin (feat. Missippi)
41,281.186,3.24e-4,0.599,0.718,6.86e-5,10,0.194,-6.392,major,0.0288,126.005,4,0.777,Baloncesto
65,194.4,0.0661,0.7390000000000001,0.471,9.78e-5,8,0.116,-8.456,major,0.0436,90.00200000000001,4,0.31,Bambi
57,202.373,0.107,0.398,0.66,0,1,0.121,-5.626,minor,0.12,83.82799999999999,4,0.7190000000000001,Banana Clip - Spanish Version
26,313.76,0.34700000000000003,0.456,0.755,0,5,0.605,-5.642,major,0.0608,143.489,4,0.312,Bandera Blanca
